user_id,book_id,stay_time,scroll_depth,timestamp,purchased,rented,label,title,author,genre,price
72,B3321,224,85,2025-08-24 04:30:26,1,1,1,책 제목 302,정세랑,로맨스,19127
27,B5455,81,17,2025-08-12 19:15:05,0,0,0,책 제목 8,김훈,로맨스,19787
5,B8955,64,17,2025-08-26 17:52:24,0,0,0,책 제목 890,히가시노 게이고,추리,21831
91,B2496,204,74,2025-08-23 15:21:49,1,0,1,책 제목 165,한강,추리,24139
9,B4143,76,20,2025-08-30 11:56:40,0,0,0,책 제목 867,김훈,SF,21530
29,B5300,48,33,2025-08-08 06:39:18,0,0,0,책 제목 635,공지영,자기계발,21821
49,B3235,41,29,2025-08-09 02:29:06,0,0,0,책 제목 494,김훈,추리,22766
60,B7904,58,21,2025-08-14 19:48:27,0,0,0,책 제목 173,김훈,로맨스,14799
31,B9673,49,26,2025-08-01 07:42:18,0,0,0,책 제목 326,정세랑,자기계발,13925
70,B7775,216,97,2025-08-28 18:16:46,1,0,1,책 제목 619,무라카미 하루키,역사,16936
96,B1034,75,25,2025-08-29 02:51:35,0,0,0,책 제목 284,무라카미 하루키,자기계발,15909
57,B7531,288,75,2025-08-16 20:21:17,1,1,1,책 제목 14,공지영,자기계발,11159
38,B7669,97,5,2025-08-04 20:49:14,0,0,0,책 제목 582,베르나르 베르베르,자기계발,24679
34,B1381,76,48,2025-08-13 10:54:08,0,0,0,책 제목 424,공지영,에세이,20794
43,B6448,201,93,2025-08-19 11:34:13,1,1,1,책 제목 858,한강,소설,19915
93,B5266,256,71,2025-08-19 14:18:54,1,0,1,책 제목 101,히가시노 게이고,추리,15243
88,B5132,15,37,2025-08-11 23:58:12,0,0,0,책 제목 548,정세랑,역사,23421
86,B8295,77,15,2025-08-29 09:23:59,0,0,0,책 제목 346,한강,철학,15938
22,B4764,243,85,2025-08-18 17:19:41,1,1,1,책 제목 583,무라카미 하루키,소설,24758
28,B2902,83,32,2025-08-07 04:50:27,0,0,0,책 제목 65,정세랑,로맨스,23993
95,B5826,121,85,2025-08-14 10:17:28,1,1,1,책 제목 387,히가시노 게이고,철학,13137
58,B8962,54,36,2025-08-19 07:10:41,0,0,0,책 제목 219,무라카미 하루키,로맨스,23727
42,B9515,86,10,2025-08-04 14:06:03,0,0,0,책 제목 674,히가시노 게이고,SF,22085
87,B4017,16,10,2025-08-06 17:06:10,0,0,0,책 제목 36,베르나르 베르베르,로맨스,19790
77,B1611,11,15,2025-08-14 15:24:02,0,0,0,책 제목 662,공지영,역사,17910
53,B5962,41,45,2025-08-02 11:51:41,0,0,0,책 제목 734,공지영,에세이,17601
92,B5655,125,86,2025-08-10 19:32:22,1,0,1,책 제목 395,김훈,SF,15388
89,B3623,171,88,2025-08-19 16:09:34,1,1,1,책 제목 267,히가시노 게이고,자기계발,15442
79,B8627,18,7,2025-08-08 20:21:03,0,0,0,책 제목 788,조정래,소설,19869
68,B7320,57,35,2025-08-20 22:53:58,0,0,0,책 제목 761,정세랑,소설,16125
63,B5086,275,92,2025-08-08 09:31:44,1,0,1,책 제목 380,공지영,SF,19461
24,B1136,267,92,2025-08-30 16:41:27,1,1,1,책 제목 644,조정래,자기계발,14485
42,B5253,101,99,2025-08-27 16:23:33,1,1,1,책 제목 384,한강,에세이,20805
100,B2238,224,79,2025-08-29 16:50:40,1,1,1,책 제목 890,히가시노 게이고,자기계발,19036
36,B4025,267,82,2025-08-30 20:18:02,1,1,1,책 제목 427,한강,추리,17891
87,B5372,124,93,2025-08-19 00:12:59,1,1,1,책 제목 264,베르나르 베르베르,로맨스,20001
75,B8844,269,97,2025-08-08 15:25:27,1,1,1,책 제목 733,히가시노 게이고,로맨스,12369
52,B4944,218,94,2025-08-09 05:45:43,1,1,1,책 제목 784,정세랑,로맨스,11230
53,B2852,73,22,2025-08-03 03:39:24,0,0,0,책 제목 660,히가시노 게이고,역사,19211
1,B5240,70,45,2025-08-08 03:45:08,0,0,0,책 제목 779,김훈,소설,12673
8,B8795,56,19,2025-08-16 19:40:51,0,0,0,책 제목 307,정세랑,자기계발,16794
61,B9034,98,27,2025-08-25 17:28:11,0,0,0,책 제목 140,히가시노 게이고,자기계발,19373
65,B4783,76,19,2025-08-07 00:49:57,0,0,0,책 제목 186,조정래,SF,15993
38,B5108,53,25,2025-08-19 19:10:24,0,0,0,책 제목 386,베르나르 베르베르,추리,15988
29,B7799,11,41,2025-08-22 09:55:31,0,0,0,책 제목 591,한강,SF,12376
1,B3911,176,78,2025-08-30 02:58:11,1,0,1,책 제목 177,조정래,에세이,21873
65,B3432,72,11,2025-08-15 23:45:25,0,0,0,책 제목 946,김훈,역사,13475
19,B3171,250,88,2025-08-25 06:23:14,1,1,1,책 제목 394,김훈,역사,20145
15,B8588,46,3,2025-08-25 15:07:48,0,0,0,책 제목 721,한강,SF,20884
41,B2302,52,45,2025-08-11 23:38:53,0,0,0,책 제목 243,무라카미 하루키,추리,17226
74,B8981,7,17,2025-08-25 17:35:19,0,0,0,책 제목 145,공지영,철학,23166
44,B6800,199,99,2025-08-16 08:39:08,1,1,1,책 제목 19,한강,소설,11810
81,B7744,14,19,2025-08-03 01:13:36,0,0,0,책 제목 798,베르나르 베르베르,로맨스,22620
57,B1724,84,42,2025-08-11 12:32:01,0,0,0,책 제목 957,공지영,추리,10437
27,B6745,166,70,2025-08-08 23:09:12,1,0,1,책 제목 60,정세랑,SF,19764
89,B4997,16,20,2025-08-01 04:03:53,0,0,0,책 제목 339,베르나르 베르베르,추리,23628
49,B9194,66,2,2025-08-08 05:22:32,0,0,0,책 제목 844,김훈,SF,21954
47,B3308,146,74,2025-08-02 00:25:55,1,0,1,책 제목 920,공지영,로맨스,13594
53,B4486,76,9,2025-08-06 19:18:23,0,0,0,책 제목 555,정세랑,에세이,13527
35,B5692,85,30,2025-08-08 01:34:01,0,0,0,책 제목 93,조정래,에세이,21696
95,B8363,17,32,2025-08-24 20:44:52,0,0,0,책 제목 17,히가시노 게이고,자기계발,17287
26,B3955,260,72,2025-08-12 03:59:55,1,1,1,책 제목 615,조정래,자기계발,23986
44,B1078,155,70,2025-08-11 12:19:40,1,0,1,책 제목 386,정세랑,로맨스,10504
47,B5088,108,86,2025-08-04 15:30:18,1,1,1,책 제목 699,조정래,로맨스,13551
70,B6410,248,99,2025-08-22 12:19:28,1,1,1,책 제목 961,정세랑,철학,21360
23,B8491,282,97,2025-08-01 20:33:17,1,0,1,책 제목 71,정세랑,에세이,10631
30,B9501,18,28,2025-08-21 10:59:41,0,0,0,책 제목 529,김훈,역사,15906
14,B9382,212,87,2025-08-04 11:31:49,1,1,1,책 제목 931,한강,역사,19138
94,B8524,94,46,2025-08-18 17:54:46,0,0,0,책 제목 805,히가시노 게이고,자기계발,14240
23,B8730,110,91,2025-08-10 02:55:40,1,1,1,책 제목 878,무라카미 하루키,추리,13630
97,B6794,31,47,2025-08-15 05:39:19,0,0,0,책 제목 993,무라카미 하루키,로맨스,17574
37,B1991,218,76,2025-08-04 13:01:34,1,0,1,책 제목 192,무라카미 하루키,로맨스,17697
10,B3887,97,5,2025-08-12 16:08:27,0,0,0,책 제목 979,히가시노 게이고,추리,14184
39,B8069,228,89,2025-08-16 21:59:07,1,1,1,책 제목 182,베르나르 베르베르,철학,24166
26,B7219,33,16,2025-08-05 05:40:47,0,0,0,책 제목 389,정세랑,자기계발,20886
65,B9330,57,35,2025-08-15 10:18:49,0,0,0,책 제목 356,베르나르 베르베르,SF,22756
56,B4420,279,79,2025-08-17 15:35:33,1,1,1,책 제목 521,정세랑,자기계발,13854
46,B3901,295,96,2025-08-09 21:23:43,1,0,1,책 제목 897,공지영,로맨스,21069
78,B3766,93,31,2025-08-12 02:08:21,0,0,0,책 제목 81,조정래,추리,18186
18,B5534,191,86,2025-08-01 01:08:58,1,1,1,책 제목 373,히가시노 게이고,SF,12424
60,B2919,198,81,2025-08-14 09:32:02,1,0,1,책 제목 244,공지영,역사,11132
98,B4016,20,39,2025-08-06 15:32:27,0,0,0,책 제목 286,베르나르 베르베르,에세이,12850
28,B1814,170,96,2025-08-01 16:36:18,1,1,1,책 제목 839,김훈,추리,23065
36,B5133,151,74,2025-08-26 09:20:54,1,0,1,책 제목 509,조정래,자기계발,13332
18,B3231,115,92,2025-08-04 03:59:46,1,1,1,책 제목 272,무라카미 하루키,SF,23521
14,B5950,234,72,2025-08-20 04:54:40,1,1,1,책 제목 164,히가시노 게이고,에세이,14735
30,B5006,160,74,2025-08-06 04:32:57,1,1,1,책 제목 855,히가시노 게이고,자기계발,21500
99,B5215,65,11,2025-08-15 05:25:33,0,0,0,책 제목 562,김훈,에세이,21025
23,B1912,281,87,2025-08-15 04:53:42,1,1,1,책 제목 295,무라카미 하루키,역사,19290
31,B6137,186,93,2025-08-12 00:08:42,1,0,1,책 제목 787,정세랑,철학,15741
59,B1690,111,84,2025-08-08 17:28:09,1,0,1,책 제목 663,정세랑,SF,20917
33,B9347,13,46,2025-08-16 23:56:52,0,0,0,책 제목 126,김훈,역사,23928
88,B9231,273,83,2025-08-16 17:33:51,1,0,1,책 제목 805,조정래,자기계발,17427
73,B8364,294,81,2025-08-26 01:12:47,1,0,1,책 제목 621,히가시노 게이고,추리,13506
76,B3138,112,86,2025-08-12 00:45:22,1,1,1,책 제목 255,히가시노 게이고,철학,23299
51,B5951,63,6,2025-08-18 21:31:28,0,0,0,책 제목 556,김훈,역사,20767
99,B5655,91,29,2025-08-20 11:04:36,0,0,0,책 제목 687,김훈,소설,10392
39,B2559,140,73,2025-08-02 21:30:34,1,1,1,책 제목 569,정세랑,SF,18259
3,B6627,83,33,2025-08-30 10:26:13,0,0,0,책 제목 559,한강,로맨스,16639
45,B3643,224,75,2025-08-10 12:18:55,1,0,1,책 제목 743,히가시노 게이고,에세이,24362
40,B2699,114,98,2025-08-26 00:32:04,1,0,1,책 제목 778,조정래,SF,21420
95,B2581,37,46,2025-08-17 12:12:40,0,0,0,책 제목 525,정세랑,자기계발,23542
91,B7469,51,16,2025-08-16 16:58:05,0,0,0,책 제목 9,공지영,소설,11033
6,B8893,138,77,2025-08-05 09:02:45,1,0,1,책 제목 949,정세랑,철학,22385
30,B3940,200,78,2025-08-08 23:58:15,1,0,1,책 제목 443,김훈,추리,24527
8,B2219,25,23,2025-08-01 19:11:33,0,0,0,책 제목 342,조정래,자기계발,13587
49,B9526,235,91,2025-08-05 02:37:34,1,1,1,책 제목 340,베르나르 베르베르,에세이,16328
30,B7544,183,76,2025-08-04 06:36:46,1,1,1,책 제목 21,히가시노 게이고,역사,21669
54,B9899,79,9,2025-08-25 13:03:38,0,0,0,책 제목 851,공지영,소설,18250
50,B2801,51,43,2025-08-07 14:11:43,0,0,0,책 제목 233,정세랑,추리,20393
46,B7165,292,90,2025-08-21 18:20:29,1,1,1,책 제목 228,김훈,소설,24286
41,B1569,114,81,2025-08-28 12:32:15,1,1,1,책 제목 560,공지영,자기계발,13610
30,B8955,132,82,2025-08-29 20:48:53,1,0,1,책 제목 128,김훈,로맨스,12438
39,B4832,18,31,2025-08-16 12:04:47,0,0,0,책 제목 317,한강,로맨스,13759
29,B9875,86,40,2025-08-02 08:28:28,0,0,0,책 제목 633,김훈,에세이,10233
6,B5646,178,92,2025-08-19 03:35:46,1,0,1,책 제목 722,한강,자기계발,18319
33,B4828,109,99,2025-08-03 18:33:28,1,0,1,책 제목 439,김훈,추리,16899
21,B3148,66,28,2025-08-25 14:47:49,0,0,0,책 제목 604,공지영,에세이,10832
75,B7764,52,40,2025-08-12 01:03:47,0,0,0,책 제목 26,정세랑,에세이,23493
60,B5788,25,35,2025-08-15 11:17:20,0,0,0,책 제목 795,한강,역사,10131
51,B6808,99,2,2025-08-30 07:08:46,0,0,0,책 제목 295,공지영,SF,23141
43,B5530,195,94,2025-08-22 13:07:07,1,1,1,책 제목 43,한강,역사,19533
34,B4424,114,73,2025-08-02 13:04:58,1,1,1,책 제목 999,베르나르 베르베르,로맨스,18264
25,B3568,31,9,2025-08-16 04:45:22,0,0,0,책 제목 272,조정래,소설,24038
57,B7027,17,26,2025-08-13 07:05:07,0,0,0,책 제목 557,정세랑,철학,19959
36,B2013,119,86,2025-08-28 00:00:11,1,0,1,책 제목 414,무라카미 하루키,에세이,22846
43,B5581,200,96,2025-08-07 15:13:09,1,0,1,책 제목 413,정세랑,역사,11682
38,B5910,72,21,2025-08-27 14:01:48,0,0,0,책 제목 368,히가시노 게이고,소설,22495
39,B3698,178,96,2025-08-11 07:04:53,1,0,1,책 제목 252,베르나르 베르베르,에세이,12994
99,B4542,155,84,2025-08-14 22:38:00,1,1,1,책 제목 812,조정래,로맨스,15078
42,B6727,65,39,2025-08-09 21:36:16,0,0,0,책 제목 567,김훈,소설,13495
97,B7352,81,24,2025-08-08 05:29:48,0,0,0,책 제목 90,무라카미 하루키,에세이,11425
92,B5651,72,40,2025-08-27 10:49:22,0,0,0,책 제목 193,정세랑,소설,18462
39,B7525,12,37,2025-08-19 09:13:24,0,0,0,책 제목 779,무라카미 하루키,철학,12908
8,B7648,292,88,2025-08-22 03:08:26,1,1,1,책 제목 116,무라카미 하루키,자기계발,21126
92,B2025,10,33,2025-08-18 07:29:02,0,0,0,책 제목 783,베르나르 베르베르,철학,16989
32,B1181,27,20,2025-08-15 13:07:27,0,0,0,책 제목 413,한강,소설,16152
78,B9548,204,97,2025-08-28 18:00:38,1,1,1,책 제목 841,히가시노 게이고,소설,14072
50,B4048,193,84,2025-08-15 14:06:26,1,1,1,책 제목 63,한강,SF,16966
34,B2296,219,99,2025-08-27 23:50:14,1,0,1,책 제목 138,베르나르 베르베르,추리,19242
80,B7132,42,47,2025-08-26 01:30:56,0,0,0,책 제목 435,공지영,에세이,15302
31,B6741,229,82,2025-08-01 01:28:07,1,0,1,책 제목 119,히가시노 게이고,자기계발,21905
29,B3098,18,21,2025-08-12 10:38:42,0,0,0,책 제목 144,히가시노 게이고,추리,15782
52,B5055,245,88,2025-08-18 06:52:31,1,1,1,책 제목 376,무라카미 하루키,SF,18385
68,B7551,55,16,2025-08-17 11:37:21,0,0,0,책 제목 904,조정래,로맨스,11690
44,B6970,221,98,2025-08-14 21:48:20,1,1,1,책 제목 258,정세랑,SF,16313
47,B3437,116,97,2025-08-29 14:06:10,1,1,1,책 제목 968,김훈,소설,15229
19,B2140,83,16,2025-08-11 23:47:36,0,0,0,책 제목 722,김훈,추리,21340
24,B4873,178,87,2025-08-08 05:04:50,1,1,1,책 제목 354,김훈,로맨스,24109
58,B4273,38,6,2025-08-03 19:04:42,0,0,0,책 제목 213,정세랑,소설,21934
31,B5546,20,34,2025-08-02 15:04:48,0,0,0,책 제목 543,조정래,SF,20440
77,B4493,91,8,2025-08-04 07:34:13,0,0,0,책 제목 251,조정래,에세이,10808
99,B9511,218,91,2025-08-27 04:24:52,1,1,1,책 제목 249,무라카미 하루키,역사,16869
43,B4569,40,43,2025-08-27 16:21:29,0,0,0,책 제목 476,정세랑,에세이,16238
78,B2225,295,86,2025-08-20 22:16:33,1,1,1,책 제목 956,무라카미 하루키,에세이,13243
43,B4781,22,22,2025-08-04 20:01:41,0,0,0,책 제목 684,조정래,추리,21648
93,B9750,116,86,2025-08-19 08:54:21,1,0,1,책 제목 82,공지영,로맨스,18787
92,B6775,106,99,2025-08-19 13:34:10,1,1,1,책 제목 1,히가시노 게이고,SF,20544
73,B2123,59,36,2025-08-16 13:16:03,0,0,0,책 제목 100,무라카미 하루키,SF,15271
57,B4691,263,89,2025-08-07 23:54:13,1,0,1,책 제목 89,베르나르 베르베르,에세이,18386
16,B5961,34,7,2025-08-17 21:55:50,0,0,0,책 제목 587,조정래,자기계발,24398
48,B4535,222,79,2025-08-15 03:52:00,1,0,1,책 제목 942,한강,역사,23429
79,B7671,59,45,2025-08-03 11:19:56,0,0,0,책 제목 229,정세랑,SF,12979
30,B6070,64,33,2025-08-04 03:26:49,0,0,0,책 제목 268,공지영,자기계발,10559
4,B9499,65,12,2025-08-18 06:31:13,0,0,0,책 제목 898,한강,소설,23435
35,B6068,269,88,2025-08-11 18:49:35,1,0,1,책 제목 216,한강,로맨스,14151
33,B2813,17,25,2025-08-20 15:10:35,0,0,0,책 제목 867,조정래,소설,24219
43,B2131,22,48,2025-08-19 09:07:29,0,0,0,책 제목 942,공지영,추리,19024
11,B3922,230,84,2025-08-25 16:40:20,1,0,1,책 제목 500,정세랑,추리,24314
93,B5523,30,8,2025-08-23 06:14:58,0,0,0,책 제목 433,한강,SF,14415
24,B7719,133,70,2025-08-12 04:01:58,1,0,1,책 제목 484,베르나르 베르베르,소설,15238
37,B7413,67,48,2025-08-16 15:01:33,0,0,0,책 제목 628,한강,철학,20251
54,B9170,55,41,2025-08-23 09:09:24,0,0,0,책 제목 163,무라카미 하루키,소설,20995
59,B2394,90,12,2025-08-11 17:36:06,0,0,0,책 제목 366,한강,자기계발,23703
70,B4834,128,88,2025-08-28 09:18:24,1,0,1,책 제목 125,공지영,역사,21021
37,B4642,91,32,2025-08-27 05:38:45,0,0,0,책 제목 925,정세랑,철학,18055
77,B5411,261,98,2025-08-14 19:04:15,1,1,1,책 제목 397,베르나르 베르베르,철학,10238
18,B5089,275,90,2025-08-30 21:15:15,1,1,1,책 제목 728,베르나르 베르베르,SF,23600
61,B6537,41,31,2025-08-16 04:04:06,0,0,0,책 제목 580,김훈,에세이,18572
61,B2254,36,23,2025-08-23 23:45:14,0,0,0,책 제목 562,공지영,로맨스,20719
7,B5400,133,78,2025-08-21 13:18:42,1,1,1,책 제목 822,김훈,에세이,23230
88,B4423,179,72,2025-08-27 17:01:37,1,1,1,책 제목 389,공지영,추리,11898
13,B8098,144,82,2025-08-06 10:36:32,1,0,1,책 제목 441,정세랑,SF,24678
54,B7462,194,86,2025-08-14 04:04:48,1,0,1,책 제목 921,정세랑,에세이,22234
16,B2699,253,80,2025-08-18 06:15:41,1,1,1,책 제목 569,히가시노 게이고,소설,22907
9,B8517,85,20,2025-08-08 23:26:37,0,0,0,책 제목 957,공지영,SF,15263
84,B3118,135,93,2025-08-07 06:11:17,1,0,1,책 제목 24,히가시노 게이고,철학,17489
60,B1601,248,86,2025-08-10 23:54:23,1,1,1,책 제목 421,히가시노 게이고,자기계발,12852
20,B6402,189,82,2025-08-29 21:35:01,1,0,1,책 제목 956,한강,소설,14677
45,B8428,178,91,2025-08-15 19:19:40,1,0,1,책 제목 552,조정래,에세이,17226
5,B5006,38,36,2025-08-02 16:28:13,0,0,0,책 제목 178,정세랑,로맨스,21334
21,B2583,287,81,2025-08-16 16:00:49,1,0,1,책 제목 968,조정래,역사,22621
37,B7831,206,96,2025-08-16 22:07:25,1,1,1,책 제목 743,공지영,로맨스,13306
78,B4883,83,3,2025-08-05 10:04:16,0,0,0,책 제목 108,정세랑,소설,16264
40,B2375,114,84,2025-08-16 05:35:28,1,0,1,책 제목 877,무라카미 하루키,소설,20227
52,B5983,43,40,2025-08-26 15:37:39,0,0,0,책 제목 770,정세랑,로맨스,17960
67,B1262,65,22,2025-08-12 02:00:42,0,0,0,책 제목 892,정세랑,자기계발,23854
32,B9864,41,20,2025-08-11 05:37:17,0,0,0,책 제목 267,무라카미 하루키,추리,17514
23,B9803,131,72,2025-08-21 19:10:01,1,1,1,책 제목 796,정세랑,에세이,14482
44,B2683,114,81,2025-08-14 04:00:13,1,0,1,책 제목 66,베르나르 베르베르,추리,23304
48,B5910,31,24,2025-08-30 06:54:09,0,0,0,책 제목 741,공지영,에세이,11717
100,B5504,98,49,2025-08-08 02:08:15,0,0,0,책 제목 175,무라카미 하루키,자기계발,18480
15,B7784,182,80,2025-08-07 11:16:03,1,1,1,책 제목 31,베르나르 베르베르,추리,13490
91,B7802,247,97,2025-08-26 13:48:19,1,1,1,책 제목 360,조정래,자기계발,16546
1,B1799,93,46,2025-08-10 17:29:57,0,0,0,책 제목 2,무라카미 하루키,철학,24538
75,B4482,192,71,2025-08-24 05:49:05,1,1,1,책 제목 806,김훈,에세이,20741
40,B9397,152,72,2025-08-06 16:30:50,1,0,1,책 제목 675,공지영,에세이,20573
40,B5603,35,12,2025-08-20 00:06:13,0,0,0,책 제목 587,무라카미 하루키,역사,12978
63,B9482,93,30,2025-08-17 03:55:38,0,0,0,책 제목 943,히가시노 게이고,에세이,24628
49,B8772,296,80,2025-08-05 20:54:48,1,1,1,책 제목 981,베르나르 베르베르,자기계발,15649
16,B4778,94,39,2025-08-10 19:00:56,0,0,0,책 제목 43,베르나르 베르베르,추리,22641
82,B9710,23,29,2025-08-15 14:15:45,0,0,0,책 제목 162,조정래,추리,16349
97,B7734,68,2,2025-08-23 21:39:05,0,0,0,책 제목 226,공지영,소설,24916
84,B7493,152,71,2025-08-08 06:41:01,1,0,1,책 제목 674,히가시노 게이고,자기계발,13818
87,B5607,162,91,2025-08-22 19:24:36,1,0,1,책 제목 595,조정래,추리,12433
98,B7235,53,25,2025-08-02 22:23:11,0,0,0,책 제목 490,공지영,에세이,21630
69,B8969,86,2,2025-08-27 05:36:38,0,0,0,책 제목 323,무라카미 하루키,소설,16766
32,B2223,229,97,2025-08-25 12:25:24,1,0,1,책 제목 230,무라카미 하루키,SF,21555
20,B2408,78,18,2025-08-29 08:16:06,0,0,0,책 제목 299,한강,SF,16818
100,B9267,222,77,2025-08-23 19:49:18,1,1,1,책 제목 968,한강,소설,23247
80,B7415,32,5,2025-08-18 14:31:33,0,0,0,책 제목 678,무라카미 하루키,역사,15558
73,B9022,44,37,2025-08-02 09:53:46,0,0,0,책 제목 944,조정래,자기계발,23886
32,B4801,141,99,2025-08-16 18:17:51,1,0,1,책 제목 203,김훈,에세이,11227
96,B1298,140,84,2025-08-26 22:31:25,1,1,1,책 제목 584,한강,자기계발,10666
16,B4671,222,87,2025-08-11 23:56:02,1,0,1,책 제목 456,히가시노 게이고,철학,16852
24,B6526,6,38,2025-08-20 11:29:24,0,0,0,책 제목 739,한강,로맨스,19604
64,B2334,221,81,2025-08-19 05:21:26,1,0,1,책 제목 635,조정래,철학,18041
64,B2885,79,48,2025-08-27 18:52:52,0,0,0,책 제목 297,무라카미 하루키,철학,21846
4,B3726,36,21,2025-08-13 19:32:57,0,0,0,책 제목 567,무라카미 하루키,추리,24648
8,B4048,7,25,2025-08-28 22:44:57,0,0,0,책 제목 395,김훈,자기계발,10690
3,B9057,254,90,2025-08-06 10:42:09,1,1,1,책 제목 815,한강,철학,11628
79,B7456,178,89,2025-08-06 13:40:15,1,0,1,책 제목 273,조정래,역사,22508
92,B6191,93,48,2025-08-22 04:48:36,0,0,0,책 제목 481,정세랑,역사,19377
24,B5005,47,7,2025-08-17 14:30:36,0,0,0,책 제목 994,공지영,추리,18916
27,B8608,91,3,2025-08-03 15:39:31,0,0,0,책 제목 397,김훈,소설,23391
62,B9993,218,90,2025-08-26 02:04:38,1,1,1,책 제목 991,조정래,자기계발,20527
1,B5669,81,46,2025-08-04 07:35:39,0,0,0,책 제목 161,히가시노 게이고,역사,12372
100,B4441,123,97,2025-08-18 06:48:13,1,1,1,책 제목 506,히가시노 게이고,에세이,21794
15,B7064,191,90,2025-08-16 17:15:26,1,1,1,책 제목 750,무라카미 하루키,역사,23907
30,B5723,217,90,2025-08-09 11:18:19,1,1,1,책 제목 128,무라카미 하루키,추리,15348
6,B3823,11,21,2025-08-04 10:20:12,0,0,0,책 제목 643,히가시노 게이고,SF,19034
18,B9718,86,0,2025-08-22 15:11:25,0,0,0,책 제목 845,김훈,자기계발,10864
33,B7223,14,10,2025-08-13 18:20:01,0,0,0,책 제목 673,한강,철학,19697
56,B4342,267,88,2025-08-17 21:14:17,1,0,1,책 제목 109,공지영,철학,15254
41,B1421,231,97,2025-08-06 02:48:56,1,1,1,책 제목 764,정세랑,로맨스,21084
56,B5653,116,91,2025-08-04 17:28:57,1,0,1,책 제목 768,한강,자기계발,23964
55,B8378,162,95,2025-08-22 09:43:15,1,0,1,책 제목 973,조정래,역사,13927
9,B5717,133,83,2025-08-26 20:37:16,1,0,1,책 제목 760,김훈,SF,10963
36,B8056,121,86,2025-08-24 02:00:49,1,1,1,책 제목 782,한강,에세이,11192
86,B8665,29,30,2025-08-04 01:09:29,0,0,0,책 제목 944,한강,SF,22196
100,B3344,95,48,2025-08-03 22:12:53,0,0,0,책 제목 5,한강,에세이,10837
76,B2270,16,5,2025-08-19 10:16:50,0,0,0,책 제목 608,무라카미 하루키,에세이,12282
89,B2480,31,38,2025-08-09 13:17:06,0,0,0,책 제목 281,공지영,로맨스,22312
34,B8336,27,29,2025-08-20 06:51:53,0,0,0,책 제목 742,김훈,역사,20567
10,B8693,253,95,2025-08-02 14:35:25,1,1,1,책 제목 639,조정래,추리,22379
30,B2633,246,81,2025-08-21 12:43:52,1,0,1,책 제목 680,조정래,자기계발,12502
9,B6086,296,79,2025-08-09 00:00:52,1,1,1,책 제목 176,정세랑,추리,18671
30,B7112,48,21,2025-08-08 07:07:38,0,0,0,책 제목 365,히가시노 게이고,에세이,12013
61,B4798,146,84,2025-08-18 22:36:24,1,1,1,책 제목 36,김훈,로맨스,22946
79,B5364,107,71,2025-08-01 09:41:51,1,0,1,책 제목 288,히가시노 게이고,로맨스,15207
37,B7017,147,90,2025-08-25 01:40:10,1,0,1,책 제목 869,김훈,철학,11271
29,B5739,11,37,2025-08-17 17:08:52,0,0,0,책 제목 125,무라카미 하루키,추리,21772
4,B4638,283,72,2025-08-25 18:39:54,1,1,1,책 제목 533,한강,자기계발,19179
47,B8441,21,48,2025-08-12 06:21:23,0,0,0,책 제목 772,한강,역사,12896
98,B5847,122,98,2025-08-01 08:15:25,1,1,1,책 제목 643,조정래,소설,15926
66,B1363,216,84,2025-08-02 06:56:01,1,0,1,책 제목 596,무라카미 하루키,로맨스,15811
37,B3523,11,1,2025-08-11 00:42:05,0,0,0,책 제목 191,조정래,역사,15196
21,B3358,126,74,2025-08-05 11:52:29,1,1,1,책 제목 633,공지영,자기계발,24153
34,B2013,161,91,2025-08-08 04:56:45,1,0,1,책 제목 89,한강,역사,14599
93,B3845,5,36,2025-08-10 02:35:18,0,0,0,책 제목 283,히가시노 게이고,철학,17378
1,B5004,85,38,2025-08-26 23:20:55,0,0,0,책 제목 150,베르나르 베르베르,로맨스,16338
86,B4972,208,93,2025-08-22 23:37:23,1,0,1,책 제목 656,김훈,철학,17863
55,B7890,139,86,2025-08-12 02:50:12,1,0,1,책 제목 915,한강,자기계발,11382
82,B4411,228,96,2025-08-29 14:52:04,1,1,1,책 제목 32,공지영,역사,24260
38,B8234,68,42,2025-08-07 16:19:18,0,0,0,책 제목 442,공지영,소설,18232
34,B7207,101,98,2025-08-20 14:01:50,1,0,1,책 제목 267,김훈,에세이,16579
4,B5249,265,87,2025-08-29 12:58:32,1,0,1,책 제목 621,정세랑,자기계발,17552
63,B4936,76,34,2025-08-28 04:06:41,0,0,0,책 제목 178,조정래,자기계발,12436
19,B4401,29,12,2025-08-17 07:40:38,0,0,0,책 제목 517,한강,소설,20324
1,B6711,233,73,2025-08-27 14:51:39,1,1,1,책 제목 890,베르나르 베르베르,SF,16344
2,B3556,150,76,2025-08-30 22:30:44,1,0,1,책 제목 211,조정래,SF,21080
73,B6540,244,76,2025-08-18 23:10:26,1,1,1,책 제목 160,베르나르 베르베르,역사,11787
93,B7805,247,93,2025-08-30 17:17:02,1,0,1,책 제목 146,정세랑,추리,19135
37,B7604,260,82,2025-08-23 13:02:43,1,0,1,책 제목 304,김훈,자기계발,17833
1,B5897,10,34,2025-08-12 15:15:44,0,0,0,책 제목 429,베르나르 베르베르,SF,20257
56,B1513,113,93,2025-08-26 16:22:58,1,1,1,책 제목 279,정세랑,자기계발,12667
77,B4311,29,1,2025-08-25 21:01:19,0,0,0,책 제목 505,한강,추리,19241
